time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
162	295.484399	0	-765.223402	-483.995195	2325.02477	-339.243751	763480.232	-388.535512	375.814503	35184.7795	-494.573773	-786.473402	348.368185	358.068548	462.831401	49549.0781
164	299.567142	0	-791.305426	-235.181885	1012.5202	3389.89948	-579.765433	-117.339934	-31.4252234	317317.499	4581.04164	20683.5154	964.999535	-548.383178	-321.457295	22030037.2
166	305.128984	0	-705.938256	-533.697833	6376538.09	-477.788486	3199257.39	1095349.65	-429.098709	1533.6465	-609.398119	7539.73301	1647.20492	-614.668062	2769538.25	88775.4089
168	298.89064	0	-814.377338	7180.03408	2380.90443	138287.884	-602.837345	9630.53384	-478.78794	-510.811782	-624.136638	5082.37034	-184.922462	-680.920467	1188822.25	1071617.7
170	298.154231	0	-802.744638	-731.275375	38751.6084	-251.374858	9037.58317	313172316.0	-552.254632	-660.046374	1720.40471	44739.5713	-527.428613	-725.096849	3432.43785	797710.69
172	294.46615	0	-742.993959	702.470961	5949225.76	1104.66412	288906.477	935.877254	-323.924288	543.555511	8.98772968	394997.383	-637.913957	-598.188792	3765904.77	2082.77639
174	295.713923	0	-813.837089	-617.585475	2179314790000.0	-453.37809	-602.297095	-190.55582	-455.148192	-688.765096	-310.634174	-346.65302	140.503845	-647.97646	45277.5909	23211.8698
176	300.164778	0	-803.80946	-344.552573	1231.52879	46787.765	-592.269466	2691.8567	3626137.99	542.11668	-577.018293	-258.780792	-239.250747	-137.828009	57254.4014	12232.5868
178	295.060937	0	-797.64612	-24.8766773	15120.1282	-595.226122	37266.9412	-436.622589	722.516594	3566.7544	-621.026357	18626.7272	132.064548	1227.29961	55224.2372	5275284.86
180	300.641946	0	-813.329309	-198.379265	-22.4240124	7.98383672	3503.72234	-746.999307	9239.66755	1708.44144	-524.472625	2171.76428	-327.376884	519.356143	38262.069	51176.9079
182	297.104328	0	-767.609098	497.809367	-607.540728	780119.321	357588.703	85941.8236	-449.37169	1116697.02	-637.461534	2634.68381	1410.1001	-732.199095	5452973.67	24415.4631
184	299.857335	0	-802.311536	7681.09986	110158.073	-189.272532	85956.9011	6930.7872	-515.402239	-395.433773	-705.771534	27.5472546	3167.75171	-651.622168	1963.31396	1128383.37
186	293.002172	0	-815.008868	-648.389392	2402692240.0	-454.6373	-603.468874	-578.11669	-303.037747	35982.0388	-618.240007	341.939989	-543.165168	-672.482257	370.971385	1587.59143
188	302.001453	0	-781.905105	-781.904888	6310482.62	46929.158	10371.4548	679.350158	-464.813442	2114.77255	-662.222092	2056.58668	-628.118741	-704.758045	1309.7129	3654.96487
190	295.218742	0	-742.115726	-686.840381	7619805700000000.0	6959.11162	1459197.05	62366.9385	-491.62572	1833.40738	-373.169784	-716.099584	-366.693779	-454.651099	1322470.67	-359.861679
192	298.636374	0	-795.313838	-795.313706	797.700861	23654.787	522201.937	48694.0695	-520.428921	178.293496	-322.189251	-728.552709	-497.784382	-721.737256	1382254.13	4173.61852
194	300.060428	0	-782.340322	-271.011194	-206.204134	2680.78968	-570.800329	3629.3312	-189.157851	4360.93504	10047.8348	67722.8587	-118.001191	-522.161898	420358.485	520055.237
196	295.83287	0	-785.119816	-428.155672	12109.1504	-582.699818	30116.6814	131029.65	-254.894137	1320.03712	-581.891839	13890.41	1649.25824	-619.476556	229.500282	6829973.5
198	303.308407	0	-824.534296	-445.312042	122.769248	2259.37101	-612.994303	414.399701	-447.715198	-661.743514	-561.111447	179.13421	-274.35631	-689.139017	624440.164	-65.9283391
200	295.447509	0	-782.030786	-782.030786	847366.269	-298.799155	56569.3293	-590.387278	76362.9312	6086793470.0	843.382361	510.030659	-383.456512	9401.76643	2340937.3	3430.40748
202	294.844	0	-839.162487	824.579086	2320.64217	236.312286	2525000.5	-212.521457	66155.2209	169268.233	-450.475838	-491.34833	-598.70946	-803.752487	293179.839	4357.21234
204	298.606871	0	-804.869453	-702.665448	70597.6969	-370.961391	1890.9062	82857.3302	-478.664808	-888.669456	-382.200364	972323.835	6.71748127	-440.925558	1442.58264	9481.33365
206	298.268186	0	-796.865134	193.601331	3579.75002	-594.445136	543684.36	1828.38133	-459.11487	5474.53593	512.505467	45435.6939	1293.44801	-624.332721	802.91701	130427.971
208	294.441722	0	-820.233127	-572.044347	7251.48541	13513.8177	6413.16706	-753.903125	-414.284275	-273.947646	-654.760341	53957.9598	-487.969348	-572.166307	1291.42671	4330.76137
210	300.18276	0	-815.759189	1954.20832	254.967075	-613.339191	6915.90669	-499.421438	-321.125363	-495.682915	-666.018445	921.307306	98.4419388	-664.229681	-456.918806	25749067600.0
212	301.162734	0	-836.463808	-123.039279	1231748.42	-222.378248	446020.562	25457.0758	30.0072278	-920.263811	-648.756953	2007.60133	90.9726229	-746.633562	5248.01413	4495.60952
214	293.762658	0	-788.729785	15.7911258	-695.239787	166549.387	171123.898	71836.8555	-384.21067	597.242834	-466.350769	33869.9456	158.352931	-548.554833	22710715.8	68756.8311
216	302.828875	0	-874.319179	1916495.3	39161.1358	22020.9133	85825.7547	1227.01895	7531.94955	-958.119182	2018.72242	14763.9672	846.142864	94.6191928	13535.9882	5714.9509
218	295.295867	0	-791.315193	-55.7399777	722.15896	113.518214	-579.7752	-340.89085	-168.221807	-322.02196	-56.0052247	3778.3531	2917.22497	-631.159782	11204.6725	2275229170.0
220	296.105149	0	-801.927351	-556.107078	12496.6968	10334.3326	-590.387358	-64.5417185	-500.589055	426.035042	-629.32196	2089.68847	-577.112207	-698.202243	1756.6989	21804.9237
222	294.669183	0	-741.881333	-618.100846	5317678310.0	21799.7987	-530.34134	2670.23969	-363.707689	2622.77079	-552.943591	3654.75391	-529.431637	-624.761243	113885.664	1147.88169
224	297.85408	0	-811.666463	73.0279878	122008574000.0	11630.5803	-600.12647	3132.87362	314.479833	6849261.54	-453.273273	281.655937	-341.664546	291.135596	155951.292	20825095.6
226	300.340362	0	-828.900067	258.804401	506058.3	3076.73029	-617.360073	-370.173465	-78.531975	-711.539187	-651.562839	55958.0056	-219.701052	-661.549966	16368.9326	2494.06573
228	294.565211	0	-827.607553	259.008767	370369976.0	103346.435	-616.06756	768.719875	1111.3218	392768.234	-622.868139	2987.22559	2534.17448	90.2990385	9568.15096	18630794.6
230	301.428023	0	-858.904962	-609.187216	2483.50056	322.279179	15007.4479	-548.828467	-438.45732	-942.704965	433483.194	2244.02578	-581.921418	2671.71473	21318.5072	3864.72811
232	297.041464	0	-799.978911	-507.592273	-101.912579	49495.9572	382938.398	-495.146568	-115.730162	-883.778914	672.192688	1207.58831	-412.636088	-386.678889	13409.4646	-338.089478
234	297.017946	0	-832.388616	-778.201914	1121.61445	-629.968618	1569.91204	76237.3709	-335.774465	153958.225	-693.473863	132220.541	-636.649078	-624.05383	11476.3366	1580803320.0
236	299.647151	0	-734.326683	-550.610129	11761197.1	21468.4018	-377.278544	-576.554497	-423.075092	-661.156998	-566.942894	62.3588962	-629.246681	-508.526084	-119.038676	53471.8071
238	301.526938	0	-760.03721	1004.02656	147512.046	79646.9538	-548.497216	20681.3187	17909.098	127.496464	3705.90005	13937.2541	-551.044193	47673.2108	26613.7939	1814752590.0
240	297.788168	0	-777.70558	45051.4501	-502.366091	6775068.0	56774769000.0	156.184641	-18.7228595	-303.891093	2208.61895	303782.16	-672.625578	272.067992	440.625723	7053.74108
242	299.88527	0	-799.307389	189.199991	-470.55122	4982.4599	-587.767396	15265.3688	8.3881376	81463.4815	-549.505531	2241.8993	-542.307403	-461.566356	19548.2679	176041.497
244	295.789625	0	-856.251159	673.220111	630888.173	-653.831161	595.683682	-717.933902	-482.397572	-268.533467	116.888539	2063.23109	-291.268882	-115.532289	-58.8586265	1158238.97
246	299.051303	0	-846.270276	-55.255497	148264.339	1480.5225	-634.730283	-603.664551	-461.244243	-636.578624	-543.085845	-347.567772	-312.528495	-725.353392	6374.16111	2373879.69
248	299.023154	0	-805.691112	-220.94411	537878452.0	137884778.0	350692.244	4843.26052	1476.13132	13610542.7	-599.811597	-826.941112	36.3338412	-154.625369	90823000.3	1745603.27
250	299.62272	0	-800.49758	-682.333419	849925180000.0	-447.602515	1440367.41	-734.167578	1428.79723	125.342867	-603.53985	-633.166798	-580.547291	-471.103384	-383.414359	186158.921
252	299.695417	0	-787.470141	5.04292314	30823.0951	179.818392	7006093.07	-721.140139	296.319904	-301.205081	-606.309923	-603.092778	-534.262859	285.530658	33258.4929	188761404.0
254	299.772179	0	-764.946185	-168.146504	1404.70706	434187754.0	-553.406192	14001.6279	-331.210549	236.298007	-545.875816	8437.35941	-458.47715	-536.807778	535457598.0	792795.817
256	301.660723	0	-813.87201	-6.60423567	1885.00279	26281.5832	3734.04326	18439.9108	-375.618469	-713.767422	-658.093833	4928.92283	-613.279195	-778.46201	144635.222	86172.112
258	305.815234	0	-807.719686	39928.7912	-345.819376	147581.634	-596.179693	2019.80524	380.109952	5163818.11	-310.558104	1242.96282	6105.60007	663.689476	2005641.65	472.308318
260	298.422614	0	-792.047913	-792.047842	-217.236344	157.35523	74469.9031	-351.868357	-515.644425	-359.923526	-649.152518	9250.1783	-195.902725	-660.717454	1714.43836	699.296946
262	297.728769	0	-831.352245	-738.366733	183969.545	-628.932247	-419.539277	-642.074457	2321.67888	4448.26725	-687.662729	-715.963961	-501.383546	-468.904342	-506.649432	1044.73596
264	300.213909	0	-775.859835	-664.450683	4175143.8	-381.485671	14032.2141	-709.529833	-416.171203	18790.3932	-421.850744	93.4929664	-574.883036	-200.066442	1400.23266	74721843800.0
266	301.016653	0	-796.213302	-618.653105	9153.62329	-532.982205	-267.512676	-661.008293	575.52354	3015.18493	-606.81788	-69.7751531	-542.636596	-687.976851	-756.063301	-509.796632
268	301.862753	0	-819.753273	22599.9957	8652.70142	-443.215062	-608.213279	-279.155483	-487.16721	59334.946	-447.881887	109449.852	70.7805943	-113.374785	35202.3775	35576.6004
270	296.67283	0	-761.494764	-697.706729	-76.546401	28911454.6	3069.58885	27494469.4	-350.096105	36310.3773	-495.616938	62671.5166	182.779393	-726.084764	221627.794	22330731800.0
272	296.511524	0	-790.854239	-371.528278	46524866.7	157132.838	118024.764	17344.1313	-540.364234	-18.3555764	-479.491636	1038.08431	4122.61667	245.601383	86646.2548	327095246000.0
274	296.09973	0	-821.980657	1742.47057	399914.984	157222.845	172790.553	378921.399	-571.490651	1854.51364	-258.79718	1650.47816	-219.154132	-691.71475	4746251.39	1141.31468
276	299.410407	0	-747.161147	-648.036008	1777092.46	73881.21	108311.118	1234.43299	-435.296162	119652.159	-650.621146	-120.774743	-597.242592	847.921853	13497.2247	18989848.6
278	302.318154	0	-712.264816	30.2133504	955669.163	38678.9765	9354.60947	139633.592	-413.808331	138401270.0	-412.403065	3096.59048	-95.5674115	-676.854816	10045137.4	1505570.6
