time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
864	298.732219	0	-165.489927	-51.7072759	-194.689872	-147.08468	933.741242	13330300500000.0
866	294.670778	0	-72.3064248	28865.9329	-101.498293	-66.231751	946.033034	23838.7777
868	297.667302	0	-181.40391	-125.458815	140.116902	-189.50391	1106.98559	42155.0268
870	297.594834	0	-184.45436	617.333152	-213.632512	-180.821506	3393.15023	9061.43209
872	297.699229	0	-237.368165	-51.6283315	-238.678054	-205.131664	-195.268134	212090.536
874	299.920627	0	-195.430044	374.182812	-211.00656	-203.519881	1604.9193	44323.0337
876	293.181849	0	-213.767163	246.149307	-182.991936	-173.314929	-171.667165	174636.883
878	300.664284	0	-218.579613	-90.385377	-76.7506103	-162.979153	-176.479614	1074586.53
880	296.610982	0	-136.546646	3116.78794	-155.079323	-144.612977	1553.31815	30756.2709
882	298.599603	0	-220.233544	-68.5977537	-166.965476	-228.333544	13781.9663	267686.998
884	294.183777	0	-205.093341	80.6419837	-176.486716	-177.906061	-162.99334	127813.564
886	300.676969	0	-169.659997	35.6265195	-145.15836	-177.759997	20563.6345	711922.169
888	296.19135	0	-193.934241	2801.33545	251.977804	-202.034241	9307349.61	12699.4822
890	289.257513	0	-181.767538	467.315853	-210.94801	-177.857724	199.286498	3324.88413
892	298.139492	0	-160.111616	-112.078506	-110.488237	-119.141596	-118.011617	7519229.26
894	297.596392	0	-154.116841	659.451947	-171.215885	-162.19802	10954.4852	27016.2735
896	295.427728	0	-196.087999	207.510945	-225.286672	-185.525608	82.2864466	23105.5644
898	296.719672	0	-224.206205	43.8587155	-205.245375	-179.443657	-182.106206	2.89532392e+17
900	297.646813	0	-259.323128	-163.543029	-166.71702	-214.976971	-217.22313	3113.11388
902	300.248505	0	-205.940298	-117.116711	-235.137751	-196.992381	200.578735	17333.0664
904	302.273243	0	-194.149512	7169.57484	-164.082422	-156.343098	-152.049513	788893.516
906	298.570129	0	-210.854436	-12.6012196	-240.054281	-194.981112	479.264112	5319.58445
908	301.529482	0	-216.683965	-125.651211	-245.883528	-203.373238	523.87098	12498.1807
910	296.48502	0	-152.723531	-63.1089703	-181.798398	-153.363456	2315.06739	12537318600.0
912	298.668621	0	-219.244749	71.4219623	-211.66221	-189.530467	-177.144749	4331.43735
914	300.50018	0	-187.495333	101500.042	152.809416	-195.595334	1319.9968	5904165.65
916	295.029636	0	-199.786862	45527.2245	-228.968722	-195.695061	106.358824	5078.35703
918	295.254183	0	-217.072438	-178.661638	-246.270937	-206.815658	-4.84093748	9426.9928
920	295.885095	0	-133.690574	29830351.7	-162.890573	-106.008386	8274.3926	111934.08
922	302.024364	0	-148.833223	1070.54713	-178.008856	-145.46946	270.442135	42808667.1
924	300.123942	0	-233.11248	2237.44927	-227.544781	-193.88931	-191.012479	3457914.7
926	294.864129	0	-144.36072	309994.396	-159.19689	-152.453186	13450.2615	4183.25205
928	295.963823	0	-258.743881	512.933341	-226.046914	-212.643346	-216.643883	1286388.26
930	303.064617	0	-141.820079	130431.697	-170.970967	-140.180464	849.276875	74463.6408
932	298.096272	0	-138.765971	-54.0199018	-167.809725	-139.940671	5403.05158	2003879380000.0
934	296.034918	0	-185.459002	270.725408	-214.652658	-178.769927	5916.57134	24720.8502
936	297.461861	0	-99.9622583	7486068.92	-129.151016	-94.6884744	1583.41593	12967057.0
938	292.110415	0	-233.974354	53261.2585	-236.860996	-202.205268	-191.874295	7692.5061
940	293.936622	0	-183.735505	8610.51827	-212.935503	-158.172734	1918.43923	21805.0739
942	296.020375	0	-171.633879	12840.8157	-178.534907	-149.561458	-129.533562	2440.95278
944	295.558246	0	-175.622823	-20.7804741	-79.7270938	-153.933043	-133.52281	344.674335
946	296.923829	0	-104.916449	4088.63312	-134.005308	-105.269503	140.65123	765.942708
948	295.691089	0	-274.213756	1100.47902	-246.841689	-232.700677	-232.113757	124020.548
950	299.52032	0	-248.074463	286.502959	-162.344283	-206.399334	-205.974465	58086.6411
952	294.059646	0	-205.816978	-141.186236	-184.540841	-168.648715	-163.716979	7623.22076
954	294.406247	0	-178.070979	14993.7473	-207.25679	-173.372479	160.013918	5900.11643
956	296.545759	0	-137.602647	450.160835	-166.795509	-131.205477	6092.99913	5238133260.0
958	296.232307	0	-170.987336	-142.077304	-200.056829	-171.728359	278.421671	1893.20329
960	293.962373	0	-210.166946	-183.211611	-239.36456	-201.008686	543.577967	171943867.0
962	300.388531	0	-190.968159	4804.56164	-220.147392	-187.210071	673.372134	86095128.3
964	306.509602	0	-236.648018	4063.92506	-224.931726	-195.923856	-194.548019	951784.502
966	301.365192	0	-209.788263	34581.1767	-200.648991	-180.539146	-167.688264	50891.1977
968	297.66032	0	-187.386501	5351.10535	-30.4422678	-195.486501	5278.93132	20480014.7
970	298.290119	0	-148.721753	-73.2680784	-177.916209	-141.699574	107.752061	6627.2345
972	296.800964	0	-222.236028	34772.1327	-251.436028	-148.961278	3799.78014	517291314000.0
974	296.160162	0	-209.577346	277.08855	-238.737413	-207.42971	10824.3993	80622.9129
976	300.310991	0	-162.501448	-65.9385342	-191.699507	-152.881558	79724.1156	83289.8971
978	301.722518	0	-181.566039	1547534.56	-210.614659	-182.66477	1928.40498	59727.2219
980	296.163367	0	-160.758265	134.230816	-25.6925482	-168.858265	2493.28996	20479.6914
982	300.302681	0	-180.649386	-5.34463511	-168.291268	-188.749386	1184.02294	48210.0657
984	296.001978	0	-251.40859	1603.10643	-241.50488	-207.117775	-209.308592	8341.54842
986	293.607194	0	-220.562762	8415.35394	-199.135356	-185.162398	-178.462764	126751.605
988	299.0736	0	-169.56624	-96.6630042	-198.747607	-165.540683	8004.35364	64673258600.0
990	291.700787	0	-223.164973	26775.2766	-215.231873	-180.371418	-181.064974	293694.817
992	302.694584	0	-192.316476	1590.91283	-175.571023	-200.416477	608.33736	1036.77478
994	297.24135	0	-230.341645	1329.08633	-222.142512	-194.582871	-188.241645	2850.78464
996	297.791919	0	-206.492115	114879.967	-95.9957189	-214.592115	1146.45367	276538.888
998	300.206879	0	-179.15494	23087.0758	-208.351879	-170.662002	4073.07421	24457.8152
1000	297.098748	0	-162.825271	22805.5508	-104.775473	-170.925271	350.846973	36554.1805
1002	299.332765	0	-123.020991	382.652261	137.120092	-131.120991	45127.1773	2453.51027
1004	299.741023	0	-246.995147	1600.61583	-242.777423	-208.115982	-204.895145	18536.8222
1006	302.615257	0	-154.499394	-120.054227	-183.696655	-145.729688	733.370817	15482.8244
1008	297.999546	0	-236.087949	1070.123	-225.039743	-189.943661	-193.98795	1152.42703
1010	296.315003	0	-242.027173	6626.96808	-162.499227	-199.172152	-199.927174	126326.613
1012	299.996896	0	-200.187678	513.793514	-229.387678	-154.632254	1131.88177	8217.12837
1014	296.308596	0	-137.948695	1038.54995	-167.118997	-135.072407	3400.55625	13439.3032
1016	296.953528	0	-109.679943	1444.82063	-74.7875055	-117.779943	17568.5029	64781.2762
1018	290.895435	0	-155.93107	-36.7605808	-185.113725	-151.728534	995.119433	11306.4071
