time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
188	301.841473	0	-1871.41499	12930.3035	1504.85609	-730.142224	-242.491911	-1711.54426	-408.101657	-1710.795
190	294.8937	0	-1967.77567	106358.966	2713.26835	4782.78692	602684.738	2319090650.0	3453802090.0	-1807.15567
192	297.037585	0	-1871.71616	-1472.17611	-923.71719	-1788.14616	1102.87305	4327.34859	6122.09695	-341.03221
194	294.047962	0	-1938.21679	515.408204	1690600.74	820.754968	82981.0743	1234.67125	101515263.0	-1777.59679
196	295.016104	0	-1923.2123	-1923.2123	376.636142	3284.87958	4448493.43	-872.301389	1614982.3	249.19469
198	297.533581	0	-1964.99273	570.635125	2652.02759	896.487901	237798.071	-1543.70705	392689.4	-1804.37273
200	304.277974	0	-1888.49169	87395.7294	-1965.73169	-1661.12457	-105.099743	-1412.28379	13853.9896	7517.13199
202	300.72484	0	-1900.53631	-1602.46587	-1687.36687	-1816.96631	26263.8172	2067.82032	4.22008141	21673.1122
204	299.346425	0	-1922.96967	28409.0687	10401.0857	-1839.39967	12483.6232	4380.02097	5353.78837	12520.2561
206	296.240004	0	-1835.19503	-1518.12161	-865.887249	-1751.62503	24364.1609	12897.885	1478810940.0	-451.215793
208	296.353862	0	-1860.86474	-1642.86491	-1938.10473	-1512.99715	-646.329679	229.436593	423344624.0	-1520.37183
210	297.180042	0	-1869.12148	11105.4196	1682.14052	9146.28975	359279.574	-2090.20149	3707.43229	5255.98836
212	297.453376	0	-1841.07339	7753.94134	88949.9721	9807.80513	61211.174	-2062.15339	3074954900.0	-1065.85593
214	298.994945	0	-1875.04631	2765.88092	-274.072264	-1791.47631	31070.8294	32287.7264	89196.3361	59860.8381
216	292.985279	0	-1980.25178	-1509.38972	-1858.99521	-1087.41929	-1750.13179	4559.90434	268915.101	193609.53
218	296.434994	0	-1934.30338	1310.70454	10386.5794	14300.9935	173835.467	-2155.38338	1509396.58	118519.106
220	295.269394	0	-1880.45697	-216.602522	-1123.75928	-1796.88697	76303.4103	29504.6707	104925.331	23964.2189
222	299.282716	0	-1968.83828	618103.871	36672.8575	-1319.41542	549.276191	-1923.42001	252130.185	-1808.21828
224	303.391038	0	-1874.87358	-845.399347	20133.7305	-1791.30358	999314.697	12271.3223	884048.402	431335.554
226	302.558326	0	-1912.84356	-1028.60979	-1990.08356	-1344.88455	8816.39769	0.136306104	198126.58	829.343697
228	291.325699	0	-1931.66894	-546.241855	1697.29249	-1848.09894	-737.238208	358699.818	5152048.03	3312.05904
230	301.514029	0	-1984.39039	26536.8401	-1600.22495	8984.49881	1573292.99	-2205.47039	553262234.0	49672.9591
232	297.898743	0	-1819.90968	38730086.6	-654.213126	-1736.33968	30436.4681	413216.029	8314648.8	27202149.4
234	297.204822	0	-1915.29424	6558.72652	1153.85682	-1831.72424	142.443609	41704.2826	14500050.9	3173122.86
